Distance,Card_names
6.271233641179509,Helm of Kaldra
6.271271012182471,"Nahiri, Storm of Stone"
6.271725284674484,"Runo Stromkirk // Krothuss, Lord of the Deep"
6.271923208013407,Reaper of Night // Harvest Fear
6.272552296228211,"Clavileño, First of the Blessed"
6.272593275558295,"Aragorn, King of Gondor"
6.272640621958808,Masked Gorgon
6.272641314325822,Ajani's Aid
6.273072261338198,Rootwater Thief
6.273202197843898,Erestor of the Council
6.273364965002528,Sculpted Sunburst
6.273652928173336,"Syr Elenora, the Discerning"
6.273856087115472,Celestial Dawn
6.273969210543934,Profane Command
6.274526935665298,Summon: Bahamut
6.27460038934347,Rally the Monastery
6.2748952915522755,"Gishath, Sun's Avatar"
6.275019287897886,"Zethi, Arcane Blademaster"
6.27545843902326,Cabaretti Charm
6.275857190824111,Reaper's Talisman
6.275895698634007,Ransack
6.276145407463483,Glint Weaver
6.276310098480511,Order of the Golden Cricket
6.276541002322851,Rediscover the Way
6.277589092603994,Reef Worm
6.2780413508632735,TARDIS
6.27835128824324,Indigo Faerie
6.2784109708950515,Beck // Call
6.27901459629118,Bone Mask
6.279253270495461,Crown of Awe
6.279688182672596,Angel of Condemnation
6.280590605652587,Nagging Thoughts
6.281100019140647,Cursecloth Wrappings
6.281574375693456,Volley of Boulders
6.281582341393902,Goldmane Griffin
6.281680395208044,Trick Shot
6.281961722500775,Hobgoblin Captain
6.2823186474145745,Dovin Baan
6.282487919806362,Rowan's Grim Search
6.283530654970259,Restless Bloodseeker // Bloodsoaked Reveler
6.283627472617836,To the Slaughter
6.283632038509615,Robber of the Rich
6.284323474299209,"Garland, Royal Kidnapper"
6.284444915452,"Aegar, the Freezing Flame"
6.284577336830855,Thunder of Unity
6.28486529209458,Emiel the Blessed
6.2852384563337,Chandra's Defeat
6.285298583650953,Conduit of Ruin
6.2860447439844505,Mind Carver
6.286262307773814,Dragonclaw Strike
6.286705532839207,Transpose
6.2870267583299215,Monstrous Step
6.287348735890938,Sage of the Beyond
6.287371916004372,Legion Loyalist
6.288187889114968,The Emperor of Palamecia // The Lord Master of Hell
6.2887710425267445,Life // Death
6.288834482179519,Captain Ripley Vance
6.288987496560274,"Breeches, the Blastmaker"
6.289134214762368,Open the Way
6.28928118100463,Archangel of Tithes
6.289340720631923,Forge of Heroes
6.289379716424345,Monastery Raid
6.289398840939481,Timecrafting
6.289762690774994,Sustaining Spirit
6.289839222716347,"Ayesha Tanaka, Armorer"
6.290050741898264,"Caduceus, Staff of Hermes"
6.290072505800161,Sliver Overlord
6.290308763041606,"Gandalf, Westward Voyager"
6.29044497409684,Bandit's Talent
6.29047543097621,"Teferi, Timeless Voyager"
6.290567280132834,"Nethroi, Apex of Death"
6.291034515767369,Elite Inquisitor
6.2918578100111295,Thwip!
6.291860831195138,Plaza of Heroes
6.2919091398232485,Radioactive Spider
6.291969782201272,Order of Midnight // Alter Fate
6.292042633286985,Two-Handed Axe // Sweeping Cleave
6.292326571379514,Baneblade Scoundrel // Baneclaw Marauder
6.29262212595069,"Higure, the Still Wind"
6.292937048068789,Murkfiend Liege
6.293324336603226,Blossoming Tortoise
6.293436496378212,Riverwalk Technique
6.29390934977624,Stronghold Gambit
6.294870614667673,Dwarven Sea Clan
6.294886807258001,"Chevill, Bane of Monsters"
6.295490476803413,Katabatic Winds
6.296004654858025,Jushi Apprentice // Tomoya the Revealer
6.296289304791428,Fight or Flight
6.296434568906194,Suspend
6.297533455561212,"Syr Carah, the Bold"
6.297601432917756,March of the Drowned
6.29792215139443,"Satya, Aetherflux Genius"
6.298240891956601,"Uro, Titan of Nature's Wrath"
6.298397004672678,Commander Mustard
6.2991486177023885,Malefic Scythe
6.2996183622710005,Intrude on the Mind
6.300197709905547,War of the Last Alliance
6.3003568518932145,"Azor, the Lawbringer"
6.300444001370275,The Third Doctor
6.3011223646813175,Stitch in Time
6.301388788303336,"Jin Sakai, Ghost of Tsushima"
6.301869432885369,"Xyris, the Writhing Storm"
6.301928433738244,Take for a Ride
6.302658929224157,Research // Development
6.302806566705785,"Alela, Cunning Conqueror"
6.303139105392475,Setessan Tactics
6.3036698074311355,Winds of Qal Sisma
6.30374832438076,"Greven, Predator Captain"
6.304233013008629,Flockchaser Phantom
6.304600855085104,Spellrune Painter // Spellrune Howler
6.304902913814908,Tajuru Paragon
6.304923871747224,Tale of Tinúviel
6.306005949389662,Resilient Roadrunner
6.306027516702422,"Fblthp, the Lost"
6.306351262511704,"Baldin, Century Herdmaster"
6.306721457502095,Sword of Light and Shadow
6.307339410188418,Warping Wail
6.307361730986644,Misunderstood Trapeze Elf
6.307442495838375,Tempt with Reflections
6.307553937186064,Biogenic Upgrade
6.308049517233744,"Nissa, Genesis Mage"
6.3081843359159,Degavolver
6.3082354904717555,"Fear, Fire, Foes!"
6.308476566855025,Knife
6.308476868181979,The Restoration of Eiganjo // Architect of Restoration
6.3084975319991035,"Admiral Brass, Unsinkable"
6.308584078661447,"Kolodin, Triumph Caster"
6.308784423364566,Dead Man's Chest
6.309134214859321,Silverquill Pledgemage
6.309223192644152,Cabaretti Confluence
6.309271081874027,Genesis of the Daleks
6.309615866225744,"Kangee, Sky Warden"
6.309786202994539,Nothic
6.3102717301652405,Game Plan
6.310948150985711,Living End
6.311009615619728,Strength-Testing Hammer
6.311010198210081,"Arthur, Marigold Knight"
6.3113041276006,"Kellan, Daring Traveler // Journey On"
6.311868633703071,Primitive Justice
6.311875190937801,Neglected Heirloom // Ashmouth Blade
6.3119786729824545,Promise of Loyalty
6.312213415068008,Confounding Riddle
6.312240036485175,Dragoon's Lance
6.31235820480891,One Last Job
6.312505947281156,Screaming Swarm
6.3127954471151435,"Zaxara, the Exemplary"
6.312831206739026,Ondu Rising
6.314581476164893,Do or Die
6.314993599638802,Heedless One
6.315140668891257,Confront the Past
6.315379341852049,Seize Opportunity
6.315656333753089,Thermal Flux
6.315756678200852,Emerald Charm
6.3157893464352775,Combat Calligrapher
6.316465513092928,Vault 12: The Necropolis
6.316704014510114,Preacher of the Schism
6.317255560829101,Overmaster
6.317345170165775,Wail of the Forgotten
6.317408679645178,Soul Collector
6.317435596431785,Connive // Concoct
6.317579048808058,Join the Dead
6.317664768075393,Titans' Nest
6.317703073834413,Chandra's Phoenix
6.317835049893101,Zenith Flare
6.318198996427883,Razorfield Ripper
6.3184332996067605,A Killer Among Us
6.318818819569415,"Rem Karolus, Stalwart Slayer"
6.319360175190883,Wojek Investigator
6.320049711016858,Jo Grant
6.320401328317782,Shower of Coals
6.320758893669807,Soul of New Phyrexia
6.321609805426441,"Mirri, Weatherlight Duelist"
6.321802147022794,Nethergoyf
6.321928467128643,Flailing Manticore
6.322848589586758,Hurl Through Hell
6.323185936030064,Sun-Blessed Mount
6.323707183771424,Darkstar Augur
6.323861218818328,Morality Shift
6.324252666620897,Storm Herald
6.324484176903469,"Breena, the Demagogue"
6.324645980282124,Ajani Vengeant
6.325384064535647,Soul Transfer
6.3264632324492185,Untimely Malfunction
6.326780374947956,Cryptic Pursuit
6.327032465602285,Dreadhorde Arcanist
6.327041972215335,"Neheb, Dreadhorde Champion"
6.327292595763577,Advice from the Fae
6.327389448970304,Bounty of the Hunt
6.327581610048742,Crackle with Power
6.327654597664779,In Oketra's Name
6.3277815736320155,"Tetzin, Gnome Champion // The Golden-Gear Colossus"
6.327909241064867,Bag of Tricks
6.328001466996346,Kargan Dragonlord
6.328185221315592,"Narset, Enlightened Master"
6.328504982983485,"Ajani, Caller of the Pride"
6.328609474490003,Goblin War Party
6.328833826688633,Heartflame Duelist // Heartflame Slash
6.329043180140128,Bring to Light
6.329059286298874,Kheru Lich Lord
6.329552323591518,Combustion Man
6.329578720390547,Rohgahh of Kher Keep
6.329644572411587,Yotia Declares War
6.32986637450465,"Katsumasa, the Animator"
6.330095449612678,Snort
6.330186863164821,Forbidden Crypt
6.330644420565538,Mayor of Avabruck // Howlpack Alpha
6.330726533408415,"Ojer Kaslem, Deepest Growth // Temple of Cultivation"
6.331124064697926,"Nadu, Winged Wisdom"
6.3313360160659755,"Bane, Lord of Darkness"
6.331555397540902,Tide of War
6.331579264640139,Phoenix Fleet Airship
6.331634709851035,Raiding Party
6.332011407229949,Snazzy Aether Homunculus
6.332311054883647,"Xanathar, Guild Kingpin"
6.332544508495044,"Unesh, Criosphinx Sovereign"
6.333124666620501,"Light-Paws, Emperor's Voice"
6.333612043442795,Ob Nixilis Reignited
6.333815111826948,Sway of the Stars
6.3338429169185915,Coin of Fate
6.334330082990391,Dispossess
6.334842833469832,"Tori D'Avenant, Fury Rider"
6.334954309200585,Knights' Charge
6.3351323549709555,Quash
6.3362664821944605,"Tyvar, Jubilant Brawler"
6.336337291634218,"Gnostro, Voice of the Crags"
6.336456790539653,Go Forth
6.3369405126035305,Healing Leaves
6.337177018533392,"Jace, Arcane Strategist"
6.337483085353315,Predators' Hour
6.337920351829647,Elder Brain
6.338109497048196,Ghastly Remains
6.3386121396721355,Master of Predicaments
6.339465476853338,Flourishing Strike
6.339714949473068,Cabaretti Ascendancy
6.339810790449406,"Jackal, Genius Geneticist"
6.340063831698908,Flame Fusillade
6.340194160091997,Master Chef
6.3402321135221715,Spellbinder
6.340263483686161,"Caradora, Heart of Alacria"
6.342248307845794,Blink
6.342435862739337,Identity Thief
6.34261084433727,Shadow of Mortality
6.34372902079239,"Kamahl, Heart of Krosa"
6.343827846699085,"Katara, Seeking Revenge"
6.344350458489982,Multiclass Baldric
6.344391432439223,Mount Doom
6.344778455646889,Rampaging Aetherhood
6.344907226308419,The Seventh Doctor
6.345140273371051,Master of the Hunt
6.345551599640574,"Spiders-Man, Heroic Horde"
6.3456045577144895,Hazoret's Undying Fury
6.345703533035519,Forethought Amulet
6.345778265449962,Reckless Endeavor
6.345816375590866,"Masumaro, First to Live"
6.346612343446788,Skanos Dragonheart
6.34694525854487,Isengard Unleashed
6.348019688307324,Aang's Journey
6.3487140159805024,"Sephiroth, Planet's Heir"
6.349152526754163,"Vraska, Regal Gorgon"
6.349222073613046,"Jodah, the Unifier"
6.349250875820496,Farsight Ritual
6.349347109186661,Storm of Souls
6.34956449868225,Paragon of the Amesha
6.3497312904774255,Aeon Chronicler
6.350003927753089,"Mathise, Surge Channeler"
6.350070584912057,"Liliana, the Last Hope"
6.350349717475762,Rhystic Circle
6.350479109508025,The Everflowing Well // The Myriad Pools
6.350954958967713,"Liliana, the Necromancer"
6.351005795701723,"Carmen, Cruel Skymarcher"
6.351038439897278,"Lukka, Bound to Ruin"
6.351103585509095,"Mathas, Fiend Seeker"
6.3513074504229605,"Jace, Memory Adept"
6.3516716841669405,Redeem the Lost
6.351801097812937,Boros Battleshaper
6.3526663707238855,Devourer of Memory
6.3545543915287785,Veteran Soldier
6.354789262539756,Hellish Rebuke
6.354818964659336,Shreds of Sanity
6.35543459058542,Sadistic Skymarcher
6.355681959063066,Reverse Damage
6.355700175584775,"Takeno, Samurai General"
6.355746969705479,Earthbind
6.355749364439424,God-Eternal Bontu
6.355996280668313,Infected Vermin
6.356057090651386,"Yorvo, Lord of Garenbrig"
6.356396527219103,Spark Double
6.3564456675147065,"Ajani, Inspiring Leader"
6.356554297124629,"Dakkon, Shadow Slayer"
6.35656401078986,Gaea's Will
6.356635162373299,Power Leak
6.357135850977068,The Twelfth Doctor
6.357219517076334,Mystic Confluence
6.357315631221421,Havengul Lich
6.357584745005734,Torrent Sculptor // Flamethrower Sonata
6.357589803195757,Umezawa's Charm
6.357982665566865,Squishy Sphinx Ninja
6.358098281298368,Comeuppance
6.358247024654946,Tunnel Vision
6.358319019578888,Altaïr Ibn-La'Ahad
6.3587420702712025,Vraska's Stoneglare
6.359025109709314,Myth Realized
6.359548892005575,Intellect Devourer
6.360764333091667,Call Forth the Tempest
6.361643424494807,Tezzeret the Seeker
6.362349037214293,Contortionist Otter Storm
6.3626118010283905,Enigma Drake
6.362667629420016,Drought
6.362678733291499,"Zariel, Archduke of Avernus"
6.363311788277588,Acererak the Archlich
6.364394241164471,Light Up the Night
6.36474698026152,"Grothama, All-Devouring"
6.364933519962742,Split Decision
6.364996299368838,Season of the Bold
6.365059594273175,The Caves of Androzani
6.3651865001885755,"Shiko and Narset, Unified"
6.365319269025719,"Alrund, God of the Cosmos // Hakka, Whispering Raven"
6.3653405285684155,Djinn of the Fountain
6.365367835994941,"Tahngarth, Talruum Hero"
6.366165452048426,Wee Champion
6.366216073313763,Soul of Innistrad
6.3663075976755765,"Carnage, Crimson Chaos"
6.367520579656443,King Darien XLVIII
6.368094960400551,Deluxe Dragster
6.368715094016853,Ashnod the Uncaring
6.369009128430949,Barbed Lightning
6.3695330444984855,Beluna Grandsquall // Seek Thrills
6.369596375727304,Anavolver
6.369750379689125,Snowblind
6.369863140280394,Archmage Ascension
6.369977017041827,Pollen Remedy
6.370123112921506,Perimeter Enforcer
6.370377660164739,Nissa's Pilgrimage
6.370783070436385,Dark Bargain
6.371002871860493,Heroes' Podium
6.371143430523598,Full Throttle
6.372483181810527,Archon's Glory
6.372807886823497,Oath of Nissa
6.373399831171017,The Kenriths' Royal Funeral
6.3741406916988534,"Aurelia, the Warleader"
6.374206802549224,"Kratos, God of War"
6.3742282955876135,Okiba Reckoner Raid // Nezumi Road Captain
6.3745116330390506,"Chandra, Pyromaster"
6.374756028062582,End the Festivities
6.374959299432619,Signal the Clans
6.375094719514635,Rush of Dread
6.375118504105734,Magnetic Web
6.375145043880756,Invasion of Xerex // Vertex Paladin
6.376329461710133,Imprison
6.376562782038669,Spirit-Sister's Call
6.376757975000572,Invigorated Rampage
6.37676621733557,"Sokka, Swordmaster"
6.377188014583079,"Squall, Gunblade Duelist"
6.377502640249541,Living Lore
6.3777663766708494,"Locke, Treasure Hunter"
6.377832222779057,"Greasefang, Okiba Boss"
6.378028571781724,"Pippin, Warden of Isengard"
6.378045913600792,Parapet Thrasher
6.378074963080297,Ghost-Lit Drifter
6.37851527213713,Liliana Vess
6.379335060570233,"Appa, Loyal Sky Bison"
6.379850034540151,Arcane Bombardment
6.379974456601188,Witherbloom Command
6.380130925041079,Draconic Intervention
6.380205331663187,Rune of Mortality
6.3804182082061995,Cruel Ultimatum
6.381763539405311,Soul of Windgrace
6.382223841853278,Mwonvuli Beast Tracker
6.382582761346987,"Egon, God of Death // Throne of Death"
6.38301127109481,Expansion // Explosion
6.383222408048759,Mission Briefing
6.383432116462847,Chef's Kiss
6.383489917787997,An Unearthly Child
6.383828978772783,Govern the Guildless
6.3838301815254415,Fraying Omnipotence
6.383837846251684,Master of Ceremonies
6.383934742558295,"Mishra, Artificer Prodigy"
6.384571405089077,"Sigarda, Champion of Light"
6.385652593763004,Spellshift
6.385830325260406,Whirlpool Drake
6.386700778579689,Skeletonize
6.386838050805782,Brothers Yamazaki
6.386931113353877,Codecracker Hound
6.387112093273163,Dreadhound
6.387265562802152,Surgical Extraction
6.387647591613183,Tainted Pact
6.38794404330916,Hew the Entwood
6.388478426034624,"Zoraline, Cosmos Caller"
6.388564987386761,Frontier Warmonger
6.388753186025306,Vampire's Bite
6.388792836525192,Family Reunion
6.389415434720531,"Fblthp, Lost on the Range"
6.389774681784654,Lion Sash
6.389785668715115,Prophetic Titan
6.3899916169836475,Phage the Untouchable
6.391715898788861,Brutal Expulsion
6.392180405214002,Promise of Power
6.392766685280122,Whims of the Fates
6.392894037099663,Kolaghan's Command
6.393150946439795,Teachings of the Kirin // Kirin-Touched Orochi
6.393577206769962,Robo-Piñata
6.3936466653150745,Psychic Overload
6.394840747723738,Diluvian Primordial
6.395775111591441,Cautery Sliver
6.396218121970726,Inventors' Fair
6.396573629437484,"Vivien, Arkbow Ranger"
6.39667507212679,"Aang, the Last Airbender"
6.397166056178811,"Etali, Primal Storm"
6.397769320422905,Invasion of Tarkir // Defiant Thundermaw
6.3987894435689725,Will of the Mardu
6.3996579819563975,Bloodthirsty Adversary
6.399900063151422,Summon: Anima
6.4002570049681795,Rakdos Augermage
6.400441925309706,Ethereal Elk
6.400675725377876,Tolaria
6.401061753273283,Riveteers Charm
6.401329544550322,"Jaya Ballard, Task Mage"
6.402181436399697,Sokka and Suki
6.402264032293606,Deft Dismissal
6.40243237751527,Finale of Devastation
6.402997143143142,Fertile Thicket
6.403260373240244,Marneus Calgar
6.404017467206032,"Lazav, Familiar Stranger"
6.4044942050178415,Star Charter
6.404893906807848,Providence
6.405065160958988,"Ajani, Adversary of Tyrants"
6.405306023814073,Rakavolver
6.405480404684604,Hound Tamer // Untamed Pup
6.4058858276182145,Natural Balance
6.406544874100421,Lapse of Certainty
6.406644479497091,Rekindling Phoenix
6.407538509424435,"Kasmina, Enigmatic Mentor"
6.4085747664748025,Menacing Ogre
6.408884762728638,The Rise of Sozin // Fire Lord Sozin
6.4090259783801935,Spirit Water Revival
6.409211511986348,Bayek of Siwa
6.409286541825507,Nezumi Shortfang // Stabwhisker the Odious
6.409521293054165,Dire Flail // Dire Blunderbuss
6.4095335111912055,Archetype of Endurance
6.409806899832655,Academic Probation
6.410206197082223,Maestros Confluence
6.410551950943225,Blood Lust
6.41067587982581,Honorable Passage
6.411264167887628,Blind Fury
6.411293110537133,The Ancient One
6.411294410561538,"Ugin, the Ineffable"
6.411530434711347,"Kess, Dissident Mage"
6.411993645328147,Never // Return
6.41202591197343,Captivating Glance
6.412640670808416,Vault 11: Voter's Dilemma
6.412788945040578,Temporal Cascade
6.413052136134216,Rory Williams
6.41373271923797,Spider-Verse
6.414082769518681,Prava of the Steel Legion
6.414183696825938,Choose Your Weapon
6.414542702928156,"Olivia, Crimson Bride"
6.414811027045242,"Katara, Water Tribe's Hope"
6.415165284595489,Ancestral Tribute
6.415167906293754,"Alesha, Who Laughs at Fate"
6.415445390452739,Tales of Master Seshiro // Seshiro's Living Legacy
6.416159942995111,Black Market Connections
6.416396352823173,"Karn, Living Legacy"
6.416462078110164,Second Sight
6.417319385414972,"Jetmir, Nexus of Revels"
6.417470296605307,Rune of Speed
6.417964648487972,Bronzehide Lion
6.418691389804317,Twisted Sewer-Witch
6.418727551775095,The First Eruption
6.419077654430549,Collective Brutality
6.4191412989874985,Sphinx of the Second Sun
6.4192310209015115,Warrant // Warden
6.419897149294493,Vislor Turlough
6.4205203314073716,Memory Lapse
6.4208127331131655,Semester's End
6.421017956768791,Quantum Riddler
6.4211617222389545,Fleeting Spirit
6.421696059151473,Bladewing the Risen
6.421737605377801,Truth or Tale
6.422233084187678,Balduvian Shaman
6.422486381914257,"Garland, Knight of Cornelia // Chaos, the Endless"
6.4227195617467325,Command Performance
6.423227712497455,Apex of Power
6.4238313343581055,The Eldest Reborn
6.424021323754667,The Temporal Anchor
6.424233502069776,Skyfire Kirin
6.424289907592034,Hexgold Halberd
6.4243550051151335,Aegis of the Legion
6.424948748011986,"Kaya, Bane of the Dead"
6.42541072649464,"Ramos, Dragon Engine"
6.425916792916441,"Gwaihir, Greatest of the Eagles"
6.4262766448805895,Sulfuric Vortex
6.4265606435341045,"Minsc, Beloved Ranger"
6.426969982816492,"Madame Web, Clairvoyant"
6.427006736393296,Archfiend of Despair
6.4271558730006255,"Xira, the Golden Sting"
6.4271708933036455,Sphinx of the Revelation
6.428065630141688,Meathook Massacre II
6.428264051814633,Pick the Brain
6.428402690770752,The Princess Takes Flight
6.428560024831312,"Kalitas, Bloodchief of Ghet"
6.428846488673051,T-45 Power Armor
6.429996539940654,Harvest Mage
6.4311328773550285,Lantern Flare
6.432330585980621,Hive Mind
6.433132097557289,Reviving Vapors
6.433166153447117,Temporal Firestorm
6.433196658774272,Ascent of the Worthy
6.433273137520229,Return the Favor
6.434328674347081,Ratadrabik of Urborg
6.434897694303823,Glimpse the Cosmos
6.434989307551698,Nissa's Encouragement
6.435051124026505,Forensic Gadgeteer
6.435390063893608,Starlit Sanctum
6.435439230206361,"Leori, Sparktouched Hunter"
6.435495007948149,"Zamriel, Seraph of Steel"
6.435508973979424,"Xenagos, the Reveler"
6.436198944827603,Fumble
6.436360991557335,Prophet of Kruphix
6.436973223154715,"Omnath, Locus of All"
6.437072316796046,Silverquill Command
6.437095721448338,Crown of Convergence
6.437113057263195,"Linvala, Shield of Sea Gate"
6.4378579627798835,Watcher in the Web
6.438009364630417,Demoralize
6.438968944801716,Agency Outfitter
6.439029910997392,Undead Gladiator
6.43960539778269,Seven Dwarves
6.439727597434909,Sheltered Valley
6.43981013160554,"Parnesse, the Subtle Brush"
6.439908874730115,Nightmare Unmaking
6.440405253847077,Riddle of Lightning
6.440638352269687,Rite of the Raging Storm
6.440822718571257,"Anya, Merciless Angel"
6.441279666446072,Triumph of Saint Katherine
6.442450105582072,Hammer of Bogardan
6.442617930588514,Valiant Endeavor
6.443690694845863,"Obzedat, Ghost Council"
6.445732186725007,"Extus, Oriq Overlord // Awaken the Blood Avatar"
6.445886238148421,Zack Fair
6.445896829758119,Urborg Scavengers
6.446052541865042,Sarkhan Vol
6.446276959629953,Captain Lannery Storm
6.4473437367013835,Mirrorhall Mimic // Ghastly Mimicry
6.44806983628241,Shambling Swarm
6.448187607037524,Embereth Skyblazer
6.4486546361611,Salvation Colossus
6.44887695604495,Ral's Outburst
6.449596436057865,Angel of Grace
6.449923600861349,Angelic Arbiter
6.450741289058977,"Dawnsire, Sunstar Dreadnought"
6.451781829929681,Order of the Ebon Hand
6.452212934075091,Gate to the Afterlife
6.45241907736464,Wolf of Devil's Breach
6.453021991282926,"Calix, Destiny's Hand"
6.453433698530553,Gideon's Triumph
6.453552799002633,Flaming Gambit
6.4537761522799615,Kozilek's Command
6.45440733293138,Falling Star
6.4544991336196835,Vault 101: Birthday Party
6.4548695104497105,Oust
6.4554194600317105,Cosmic Epiphany
6.456926233866612,"Kassandra, Eagle Bearer"
6.457598499841965,Genju of the Realm
6.458048001997409,Mastermind's Acquisition
6.458102871485016,"Florian, Voldaren Scion"
6.458452910872291,Goblin Welder
6.458842824140335,Magus Lucea Kane
6.45951364624496,Spire Phantasm
6.459591546910475,Leonin Surveyor
6.459737898888794,"Lozhan, Dragons' Legacy"
6.460037846487343,Vampire's Zeal
6.460186174705225,Case of the Crimson Pulse
6.461164655588076,Izzet Guildmage
6.46198991970401,"Grenzo, Havoc Raiser"
6.462384011197775,"Ashiok, Nightmare Weaver"
6.462514048354236,"Henzie ""Toolbox"" Torre"
6.462829964850834,Capital Punishment
6.463169987837895,The Circle of Loyalty
6.46331938855123,Planewide Celebration
6.46366838813695,"Jace, Unraveler of Secrets"
6.464495352793105,Moonmist
6.466091747515684,Lost Jitte
6.466622558915783,Daredevil Dragster
6.467008670582206,Cetavolver
6.4671167074846805,Skitterbeam Battalion
6.467979263753671,Cruel Somnophage // Can't Wake Up
6.468194550521771,"Tamiyo, the Moon Sage"
6.468786712449481,Pteramander
6.468870695135438,Defensive Formation
6.469024597640383,You Find Some Prisoners
6.469048685260284,Mourning Patrol // Morning Apparition
6.469063245762174,Vision Charm
6.471136603211845,"Kagha, Shadow Archdruid"
6.47115874464159,"Immard, the Stormcleaver"
6.47151320969017,Benevolent Offering
6.472338078961422,Baral and Kari Zev
6.472600623678025,Epic Experiment
6.473932536338451,"Nogi, Draco-Zealot"
6.474223791584414,"Bumi, King of Three Trials"
6.476011847308904,Counterpoint
6.4760356650177595,Ajani Goldmane
6.476082557171392,Eshki Dragonclaw
6.476311510010758,Thought Hemorrhage
6.4765180343747835,Psychic Paper
6.4768893713533755,Neyam Shai Murad
6.477043022412989,"Breeches, Eager Pillager"
6.477374704959326,Duskwatch Recruiter // Krallenhorde Howler
6.477917015005022,In Search of Greatness
6.478062834480922,Detective's Phoenix
6.478388074483116,Chancellor of the Spires
6.4785304913725215,Expel the Unworthy
6.478650578485334,Demon Bolt
6.479355742277455,Edward Kenway
6.479385609226269,Shrouded Lore
6.479694595495545,"Aang, A Lot to Learn"
6.479763465518377,Vesuvan Drifter
6.480160577674325,"Ragavan, Nimble Pilferer"
6.480524546369979,Sapling of Colfenor
6.480621291070048,Inspiring Bard
6.481016716380672,Court of Ardenvale
6.4817929369797165,"Kiora, the Crashing Wave"
6.482007482769134,Khorvath's Fury
6.48253604080646,Flotsam // Jetsam
6.482601283536527,Archpriest of Iona
6.482772915624179,Elemental Appeal
6.483389636768642,The Belligerent
6.483495711513917,Seifer Almasy
6.483748974039812,Fiery Confluence
6.484556370340428,"Firion, Wild Rose Warrior"
6.48464582603269,Hallowed Moonlight
6.484871244922051,Spara's Adjudicators
6.486702080553097,Esper Origins // Summon: Esper Maduin
6.486789726335167,Winter's Chill
6.4873337627809455,"Inalla, Archmage Ritualist"
6.487344093326282,"Vaevictis Asmadi, the Dire"
6.4875115675239465,"The Master, Formed Anew"
6.487543807066902,Inspired Idea
6.487663164051833,Rock Hydra
6.487814147944491,"Totentanz, Swarm Piper"
6.488002486204908,Aurelia's Vindicator
6.488405593341249,Darigaaz Reincarnated
6.488625616456438,Stain the Mind
6.489768149796857,"Halvar, God of Battle // Sword of the Realms"
6.489997124114551,"Kratos, Stoic Father"
6.490720231249748,Rakdos the Defiler
6.491003147931221,Stir the Pride
6.491076779821969,"Astor, Bearer of Blades"
6.491874671050503,Hanweir Militia Captain // Westvale Cult Leader
6.492111448411735,Screeching Bat // Stalking Vampire
6.492157228969191,Shattered Seraph
6.4932899921336595,"Balamb Garden, SeeD Academy // Balamb Garden, Airborne"
6.493360178789842,Become Brutes
6.493456856211908,"Vanille, Cheerful l'Cie"
6.494344766487507,The Book of Vile Darkness
6.494810634788394,"Tibalt, Rakish Instigator"
6.494873565110576,Lobotomy
6.49526876358761,You See a Pair of Goblins
6.495402281966572,Rashmi and Ragavan
6.495443913356115,Kami of Restless Shadows
6.49562515212052,Pyromancer Ascension
6.4961069965748095,"Havi, the All-Father"
6.49658883823756,The Dragon-Kami Reborn // Dragon-Kami's Egg
6.497165670055283,Friendly Fire
6.497448907345842,Squee's Revenge
6.497657962175758,Unhinged Beast Hunt
6.498273086698202,Torrent of Lava
6.498398757792355,Abandoned Sarcophagus
6.498686105638418,Cerebral Eruption
6.498983671945571,Journey to the Lost City
6.499653357939815,Dimensional Breach
6.5003475031728515,"Titania, Voice of Gaea"
6.500522294801671,Tyrant's Choice
6.500671303833788,Putrid Imp
6.501606170815865,"Ramses, Assassin Lord"
6.502114679063817,Sunbird Standard // Sunbird Effigy
6.5022711423796675,"Ilharg, the Raze-Boar"
6.502728343143697,"Nahiri, Forged in Fury"
6.503118169603562,Kamahl's Sledge
6.50313882037606,Out of the Tombs
6.5031488546524105,"Zinnia, Valley's Voice"
6.503360501111871,Bucolic Ranch
6.503653068362702,Outlaw Stitcher
6.503824284154155,Lim-Dûl's Vault
6.5038640080364605,Kardur's Vicious Return
6.503970287548237,Insult // Injury
6.504689670984161,Crash and Burn
6.504713954501059,Oath of Mages
6.507171492682324,Bitter Feud
6.507379316458346,Tribute to Horobi // Echo of Death's Wail
6.5075847001556335,"Chainer, Nightmare Adept"
6.507640404519198,"Vikya, Scorching Stalwart"
6.507949036106293,Simic Charm
6.508073878200594,"Munda, Ambush Leader"
6.508420331935649,Sundering Stroke
6.508682791962634,"Yennett, Cryptic Sovereign"
6.5088658255939436,"Gollum, Scheming Guide"
6.509536751566845,Gisa and Geralf
6.511072849259432,Beacon of Immortality
6.511451540920988,"Daretti, Scrap Savant"
6.511525572996019,The Face of Boe
6.511949161027632,"Elbrus, the Binding Blade // Withengar Unbound"
6.512211345199358,See Double
6.512371884471714,"Gisela, Blade of Goldnight"
6.512832000443447,Stormfront Riders
6.512850324752362,Deem Inferior
6.513608159774545,Teach by Example
6.514735588479963,Haphazard Bombardment
6.514737562853058,Defend the Rider
6.515014858520814,"Gogo, Mysterious Mime"
6.5153533035189914,The Scarab God
6.515453523951327,Dance of Many
6.515529990627803,Angrath's Fury
6.515537949969772,"Najal, the Storm Runner"
